ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,169,1771426530760,-0.66405,3.53895,7.419,42.63665,-7.65758,4.62449
yogesh ,170,1771426530782,-0.03195,3.57,9.102,33.42707,22.28734,12.06148
yogesh ,171,1771426530804,-0.14895,3.10305,10.677,45.13403,12.34509,13.40864
yogesh ,172,1771426530826,-0.11595,3.144,10.491,57.02219,-2.96219,11.69908
yogesh ,173,1771426530848,0.159,3.987,9.375,61.29216,-32.65501,2.4895
yogesh ,174,1771426530870,0.039,4.269,8.76195,53.18552,-41.00587,-2.45011
yogesh ,175,1771426530892,-0.006,4.29795,9.01605,42.88088,-29.73221,-1.96166
yogesh ,176,1771426530914,0.09195,4.35795,8.676,37.87824,-22.28734,-0.31513
yogesh ,177,1771426530938,0.20595,4.413,8.10105,36.78317,-25.95069,-0.00788
yogesh ,178,1771426530960,0.28305,4.75005,7.29195,28.36141,-31.55995,0.1812
yogesh ,179,1771426530982,-0.02505,4.80795,6.62595,12.62871,-25.58829,7.49214
yogesh ,180,1771426531003,-0.13005,5.136,6.66,-0.84296,-21.31833,14.99216
yogesh ,181,1771426531025,0.64005,4.91595,6.74595,-2.79675,-24.91077,16.15025
yogesh ,182,1771426531043,0.92505,5.07795,6.52995,-2.91492,-21.62558,15.96905
yogesh ,183,1771426531065,1.02105,5.07405,6.91605,-8.34298,0.7563,21.57831
yogesh ,184,1771426531087,0.84105,3.81405,8.613,-20.60141,71.66771,43.53476
yogesh ,185,1771426531110,0.46305,2.643,9.06405,-25.96645,110.14469,56.21862
yogesh ,186,1771426531133,0.55605,2.56905,8.865,-16.57567,89.66145,48.1041
yogesh ,187,1771426531160,0.49395,3.264,8.71395,2.26891,43.196,36.57834
yogesh ,188,1771426531181,-2.199,2.56905,9.15195,15.19699,23.01213,51.08993
yogesh ,189,1771426531204,-2.84505,1.30005,9.19005,22.50793,39.59568,74.99229
yogesh ,190,1771426531227,-1.99305,-0.17805,6.37695,16.22903,64.35677,85.66722
yogesh ,191,1771426531249,11.92095,6.39,3.19995,-22.7364,118.74765,26.94334
yogesh ,192,1771426531270,2.91405,4.44405,6.279,-36.38927,103.92882,-54.57996
yogesh ,193,1771426531293,-2.45205,-0.207,6.51105,-24.50111,96.97239,-67.62621
yogesh ,194,1771426531315,-3.525,-0.17805,7.953,-5.78258,83.61889,-86.28172
yogesh ,195,1771426531337,-2.42595,0.50805,7.53105,11.28942,99.54067,-92.99391
yogesh ,196,1771426531361,-3.07005,-0.13005,8.487,47.0248,109.53807,-89.76386
yogesh ,197,1771426531383,-1.12605,-0.288,8.95605,79.0338,134.77972,-113.66623
yogesh ,198,1771426531404,-2.376,0.18195,7.28205,95.43615,162.70784,-127.50817
yogesh ,199,1771426531427,-2.46,0.261,7.49805,90.74076,142.27974,-140.49141
yogesh ,200,1771426531449,-1.452,2.16195,7.22505,91.89885,107.82851,-168.53767
yogesh ,201,1771426531470,-3.49905,3.40005,6.72705,77.63148,75.02381,-175.36806
yogesh ,202,1771426531493,-4.452,4.224,5.74995,36.4129,44.1729,-163.96835
yogesh ,203,1771426531514,-4.47105,5.12895,7.20795,-13.34562,73.6215,-149.76401
yogesh ,204,1771426531537,-6.29505,5.916,10.99305,-16.88292,39.10723,-143.17786
yogesh ,205,1771426531559,-8.94795,6.82905,12.76305,-7.67334,14.17283,-122.32434
yogesh ,206,1771426531582,-10.353,7.224,13.84005,-4.93173,11.3682,-104.27545
yogesh ,207,1771426531605,-16.23405,6.44805,14.685,-3.15915,-12.35297,-66.53114
yogesh ,208,1771426531626,-15.36705,6.498,14.81895,14.03102,-70.83262,-43.11722
yogesh ,209,1771426531649,-14.93805,5.289,11.88405,34.82939,-105.9535,-2.74948
yogesh ,210,1771426531670,-14.93805,5.289,11.88405,33.18285,-120.95354,24.69018
yogesh ,211,1771426531693,-14.93805,5.289,11.88405,-141.14528,-23.87873,36.88559
yogesh ,212,1771426531714,-8.11005,-0.12795,7.66305,-149.86642,51.00327,30.72486
yogesh ,213,1771426531737,-5.01705,0.525,8.20605,-85.05272,120.26814,17.07199
yogesh ,214,1771426531759,-5.45505,0.546,3.51105,-2.24528,105.87472,-10.00527
yogesh ,215,1771426531782,-5.127,0.015,1.41195,23.0594,24.77684,26.33672
yogesh ,216,1771426531804,-5.00895,0.987,5.001,1.59927,9.47744,25.54103
yogesh ,217,1771426531826,-5.83095,1.88505,5.30205,-23.89449,-38.3273,14.38554
yogesh ,218,1771426531849,-4.011,1.71,7.28895,-47.6708,-66.80688,-10.67492
yogesh ,219,1771426531871,-6.18495,0.86505,11.12295,-24.98955,-30.33883,0.78782
yogesh ,220,1771426531893,-8.088,0.771,12.636,6.83825,-3.87606,31.39451
yogesh ,221,1771426531915,-6.405,-0.02295,5.32905,2.56828,-0.03939,50.60148
yogesh ,222,1771426531936,-7.095,-0.71205,5.96505,-26.69912,33.3798,26.15552
yogesh ,223,1771426531960,-6.87705,-0.16905,5.54895,-15.53575,33.25375,41.88823
yogesh ,224,1771426531981,-6.597,0.477,5.415,-11.69908,36.67288,25.05258
yogesh ,225,1771426532004,-7.00605,-1.359,3.65505,6.41283,-0.22059,7.61819
yogesh ,226,1771426532025,-5.45505,0.91995,6.729,38.36668,-45.2207,-18.60036
yogesh ,227,1771426532048,-4.78395,0.01005,6.66705,17.20592,-36.19231,-22.20068
yogesh ,228,1771426532070,-2.99805,1.31205,5.36505,-22.7364,-16.93019,-28.05416
yogesh ,229,1771426532092,-6.28995,1.92495,5.238,-5.11293,-31.44177,-3.84455
yogesh ,230,1771426532115,-2.53095,2.136,8.913,21.83829,-9.79257,-18.78156
yogesh ,231,1771426532137,-12.50595,4.07805,4.81395,0.74055,36.60986,-28.84198
yogesh ,232,1771426532160,-7.26,0.711,3.86595,-61.69394,-34.36458,0.11817
yogesh ,233,1771426532183,-5.634,-0.516,15.65505,12.93596,21.0032,12.31358
yogesh ,234,1771426532199,-9.819,0.429,7.24905,13.30623,-11.92755,-25.85615
yogesh ,235,1771426532221,-8.325,0.15405,9.25305,7.63395,-32.71804,-30.55154
yogesh ,236,1771426532244,-8.54805,0.489,12.621,46.71754,87.52647,2.00893
yogesh ,237,1771426532265,-5.184,0.55305,8.781,27.32937,105.75655,-20.49112
yogesh ,238,1771426532288,-7.011,-1.284,9.705,12.14814,30.87455,-53.05159
yogesh ,239,1771426532316,-5.982,-1.68195,3.51105,-23.94963,20.81412,-73.05427
yogesh ,240,1771426532337,-6.099,-3.54705,2.59395,-54.25695,41.79369,-60.00802
yogesh ,241,1771426532360,-7.959,-3.882,3.32505,-48.09623,16.11874,-51.34203
yogesh ,242,1771426532382,-8.46405,-2.02695,4.30395,-16.33145,-29.91341,-34.88454
yogesh ,243,1771426532404,-5.74695,-1.63605,6.06405,-6.69644,-37.9649,-39.94232
yogesh ,244,1771426532426,-6.906,-1.00695,10.31805,24.76896,-31.93022,-29.63767
yogesh ,245,1771426532449,-3.264,-0.82695,9.552,33.18285,-2.59192,-59.27534
yogesh ,246,1771426532470,-4.59,-0.76005,7.71795,29.70858,28.44019,-57.87303
yogesh ,247,1771426532491,-6.15195,-0.35295,3.56595,28.12507,24.29628,-33.66342
yogesh ,248,1771426532514,-4.43505,-1.167,5.89605,41.23434,-8.083,-25.80101
yogesh ,249,1771426532537,-3.705,-0.45405,4.84305,27.14817,1.79622,-29.40133
yogesh ,250,1771426532561,-7.011,-1.05705,8.72595,45.74853,2.52889,-7.57092
yogesh ,251,1771426532582,-4.53795,-0.549,7.36605,49.46703,-11.6203,-7.63395
yogesh ,252,1771426532603,-5.187,-0.87,7.31595,32.51321,-23.02001,-15.31516
yogesh ,253,1771426532626,-6.24495,-1.119,8.59395,35.56206,-18.50582,-7.81514
yogesh ,254,1771426532648,-6.927,-1.488,8.09895,29.22013,-9.17807,5.90863
yogesh ,255,1771426532671,-7.07295,-1.608,8.106,18.73429,-19.66391,10.54099
yogesh ,256,1771426532693,-7.02795,-2.127,9.81105,18.30887,-25.88766,4.56146
yogesh ,257,1771426532714,-7.533,-2.508,12.042,29.83463,3.19854,-10.864
yogesh ,258,1771426532737,-9.37905,-2.02695,10.83795,41.54159,8.0121,-7.3267
yogesh ,259,1771426532760,-6.38895,-1.746,7.09605,17.75739,-11.37608,-17.50529
yogesh ,260,1771426532781,-7.104,-2.877,7.158,-1.33141,-22.47642,-24.76109
yogesh ,261,1771426532804,-9.48705,-2.59905,8.25,26.35248,-37.41343,7.06672
yogesh ,262,1771426532825,-4.38,-1.94505,8.24505,31.84356,-35.52267,-14.88974
yogesh ,263,1771426532848,-2.33505,-1.05495,4.77795,7.09035,-13.87346,-44.45651
yogesh ,264,1771426532870,-5.25105,-1.08105,4.90005,22.14553,17.15865,-23.84722
yogesh ,265,1771426532893,-7.35105,-1.22895,8.262,57.02219,-8.39025,-4.82932
yogesh ,266,1771426532914,-0.966,0.54405,4.49505,43.85777,-50.7039,-37.14557
yogesh ,267,1771426532937,-4.00905,0.08895,8.769,18.30887,-46.9854,-55.49382
yogesh ,268,1771426532959,-5.48805,0.55095,8.946,37.33465,-7.47638,-34.15186
yogesh ,269,1771426532982,-3.02205,0.618,9.77895,59.15718,-8.8787,-35.43601
yogesh ,270,1771426533004,-3.219,1.39905,10.36095,76.53642,8.87082,-45.4334
yogesh ,271,1771426533026,-5.77305,2.47095,9.396,69.70604,26.9197,-19.39605
yogesh ,272,1771426533049,-7.16205,3.83295,4.29195,17.26895,37.894,16.63869
yogesh ,273,1771426533071,-9.40995,3.78795,5.202,-15.77997,29.29891,51.27113
yogesh ,274,1771426533093,-7.677,-0.15705,4.287,-1.93803,55.32838,29.74797
yogesh ,275,1771426533115,-8.75595,-0.85605,6.066,27.75479,80.45187,0.66177
yogesh ,276,1771426533137,-9.549,1.54005,5.025,-1.44958,35.45176,15.96905
yogesh ,277,1771426533160,-7.13805,1.49895,9.93,2.33194,1.12658,49.93184
yogesh ,278,1771426533181,-6.207,1.61595,9.942,11.72272,-32.65501,32.43443
yogesh ,279,1771426533203,-6.82005,2.62695,8.71605,18.67126,-43.51113,7.24792
yogesh ,280,1771426533226,-4.43205,1.971,8.886,33.79735,14.35402,-18.85246
yogesh ,281,1771426533249,-5.97195,1.23795,11.08905,48.49014,49.90821,-22.93335
yogesh ,282,1771426533270,-6.192,1.15905,8.829,35.44388,36.36563,-23.72905
yogesh ,283,1771426533287,-8.199,0.951,6.82995,10.25738,0.08666,-17.07987
yogesh ,284,1771426533309,-8.79705,0.55095,7.455,8.61084,-6.37344,-2.32406
