ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,127,1771424750066,0.15405,-1.13805,9.981,0.81145,0.00788,-12.51053
yogesh ,128,1771424750078,0.15405,-1.13805,9.981,2.63919,1.10294,-12.75476
yogesh ,129,1771424750089,0.70005,-0.59205,8.29005,-0.16544,-2.79675,-13.73165
yogesh ,130,1771424750100,0.26595,-0.84405,9.13305,2.69433,1.83561,-13.7868
yogesh ,131,1771424750113,0.26595,-0.84405,9.13305,0.01576,0.49632,-15.25214
yogesh ,132,1771424750123,-0.13005,-1.83705,8.75505,1.4811,-0.29937,-14.27524
yogesh ,133,1771424750134,-0.13005,-1.83705,8.75505,-2.2374,-5.05779,-15.67756
yogesh ,134,1771424750146,-0.82905,-0.59205,11.24895,0.6854,0.85872,-15.62241
yogesh ,135,1771424750158,-0.82905,-0.59205,11.24895,0.13393,-1.94591,-16.11086
yogesh ,136,1771424750166,-0.513,-0.34605,11.55105,1.23687,2.68646,-16.47325
yogesh ,137,1771424750177,-0.513,-0.34605,11.55105,2.45799,-5.05779,-14.82672
yogesh ,138,1771424750189,1.24095,-1.263,10.24395,3.37186,2.74948,-16.89867
yogesh ,139,1771424750214,0.22605,-0.81795,10.323,3.427,4.75841,-16.83565
yogesh ,140,1771424750238,0.38595,0.063,8.26605,1.96954,3.9706,-16.65445
yogesh ,141,1771424750259,-0.039,-1.91205,8.68995,3.24581,2.50526,-15.92178
yogesh ,142,1771424750282,-1.19595,-0.82905,11.62995,2.88341,0.18908,-15.18911
yogesh ,143,1771424750306,-1.36095,-0.585,12.26205,6.53888,4.45904,-14.58249
yogesh ,144,1771424750328,0.42195,-1.29195,10.07205,5.50684,-0.48057,-14.95277
yogesh ,145,1771424750347,0.24,-0.63105,10.01595,4.46692,-1.39444,-15.31516
yogesh ,146,1771424750371,-0.07005,-0.40095,7.38,3.67123,-6.39707,-15.55938
yogesh ,147,1771424750395,0.09195,-1.071,8.652,5.13657,-0.42542,-15.25214
yogesh ,148,1771424750415,-0.61095,-0.918,10.34205,5.07354,-5.79045,-16.9617
yogesh ,149,1771424750437,-0.951,-0.22605,10.72995,4.89234,-6.70432,-17.56832
yogesh ,150,1771424750462,0.35295,-0.6,9.74595,2.88341,-9.44593,-18.23796
