ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,120,1771510441046,4.18005,2.44305,6.432,-16.68596,-14.99216,-6.9643
yogesh ,121,1771510441057,4.05795,2.32305,7.56,-19.24637,-11.21064,-18.36401
yogesh ,122,1771510441070,4.05795,2.32305,7.56,-14.92125,2.07984,-23.91812
yogesh ,123,1771510441081,3.67695,2.742,9.363,-4.55358,29.21226,-27.69964
yogesh ,124,1771510441092,3.67695,2.742,9.363,1.78834,42.0773,-29.03893
yogesh ,125,1771510441103,2.92605,3.83595,9.408,2.52101,39.5169,-28.36929
yogesh ,126,1771510441113,2.92605,3.83595,9.408,-2.5998,27.20332,-25.61981
yogesh ,127,1771510441125,2.1,4.16205,9.28605,-4.43541,18.48219,-27.32937
yogesh ,128,1771510441136,1.88205,3.05805,9.693,2.70221,18.66338,-35.44388
yogesh ,129,1771510441147,1.88205,3.05805,9.693,18.73429,26.89607,-41.35251
yogesh ,130,1771510441157,0.294,3.11505,8.7,23.98115,31.22119,-34.04157
yogesh ,131,1771510441170,0.294,3.11505,8.7,22.09039,31.70963,-21.05047
yogesh ,132,1771510441181,0.44295,4.40805,6.87795,15.07882,22.56308,-11.17124
yogesh ,133,1771510441191,0.44295,4.40805,6.87795,4.46692,4.94749,-4.95537
yogesh ,134,1771510441202,1.24005,4.09005,6.957,-7.05096,-9.0205,-2.69433
yogesh ,135,1771510441214,1.24005,4.09005,6.957,-7.11399,-6.03468,-5.49896
yogesh ,136,1771510441223,2.05395,3.13395,8.18505,-4.979,3.48215,-7.81514
yogesh ,137,1771510441234,2.05395,3.13395,8.18505,-3.21429,16.7096,-6.35768
yogesh ,138,1771510441259,1.398,3.27105,7.87605,-18.3325,20.73534,-0.0709
yogesh ,139,1771510441284,2.16405,3.92505,10.68705,-34.12823,2.9937,10.77734
yogesh ,140,1771510441307,2.50395,2.838,12.636,-1.01628,18.78943,-0.13393
yogesh ,141,1771510441328,1.96605,2.52195,11.22105,21.05835,33.90764,-11.05307
yogesh ,142,1771510441351,0.93405,3.75,10.28895,19.65603,26.58882,-5.13657
yogesh ,143,1771510441372,1.01505,4.63095,8.77605,3.19066,-4.50631,3.22217
yogesh ,144,1771510441395,1.338,4.45095,9.85095,2.27679,-6.70432,11.44698
