ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ayan,103,1771486094494,-2.052,4.767,8.07795,-2.36345,3.01734,0.35452
Ayan,104,1771486094510,-2.01795,4.79805,8.286,-1.75683,3.86818,1.33141
Ayan,105,1771486094527,-1.98,4.887,8.571,-2.00106,3.13551,2.12711
Ayan,106,1771486094543,-1.98,4.887,8.571,-3.40337,4.41965,2.3083
Ayan,107,1771486094557,-1.896,4.95105,8.76195,5.45169,-1.68593,-1.59927
Ayan,108,1771486094575,-1.93395,5.12895,8.88195,11.85664,-15.41758,-4.2227
Ayan,109,1771486094589,-2.00595,4.62795,8.04405,10.5725,-17.00109,-2.57616
Ayan,110,1771486094610,-1.96305,5.169,7.383,2.70221,0.14969,5.11293
Ayan,111,1771486094623,-1.96305,5.169,7.383,-10.84824,11.4391,7.37397
Ayan,112,1771486094637,-2.15205,5.00205,8.45595,-20.91654,23.83146,10.54887
Ayan,113,1771486094668,-2.04705,5.241,9.27705,-19.0888,22.91759,9.9974
Ayan,114,1771486094685,-2.028,4.67595,9.16695,-8.77628,9.30412,6.70432
Ayan,115,1771486094759,-2.06595,4.959,7.89105,3.00946,0.51208,1.63866
Ayan,116,1771486094806,-2.04195,4.79595,8.22105,-0.22847,-4.73478,0.35452
Ayan,117,1771486094822,-2.04195,4.79595,8.22105,-1.44958,-1.55988,0.96901
Ayan,118,1771486094839,-1.89405,4.91805,8.214,-2.91492,0.39391,1.33141
Ayan,119,1771486094871,-2.073,4.89195,8.64705,-3.27732,-0.40179,0.53572
Ayan,120,1771486094920,-2.16705,4.72395,8.49195,-0.22847,0.08666,0.17332
Ayan,121,1771486094952,-2.08995,4.734,8.20905,0.25998,-2.04832,-0.80357
Ayan,122,1771486094967,-2.14305,4.83405,8.286,-1.75683,-1.9853,-0.44118
Ayan,123,1771486094999,-2.07105,4.908,8.31495,-3.82879,-4.73478,-1.17385
Ayan,124,1771486095016,-2.14695,4.75995,8.47695,-2.73372,-5.89287,-1.29202
Ayan,125,1771486095019,-2.14695,4.75995,8.47695,-2.4895,-4.979,-1.0478
Ayan,126,1771486095023,-2.07105,4.719,8.35995,-2.36345,-3.75789,-0.92962
Ayan,127,1771486095035,-2.07105,4.719,8.35995,-1.69381,-1.9853,-1.29202
Ayan,128,1771486095045,-2.07795,4.67895,8.34105,-1.02416,-1.13446,-1.22899
Ayan,129,1771486095056,-2.07795,4.67895,8.34105,-0.34664,-1.4417,-1.29202
Ayan,130,1771486095067,-2.064,4.83705,8.28105,-0.40966,-2.84402,-1.35505
Ayan,131,1771486095079,-2.064,4.83705,8.28105,-1.07931,-4.61661,-1.17385
Ayan,132,1771486095089,-2.19,4.791,8.46495,-1.56776,-5.28625,-1.0478
Ayan,133,1771486095100,-2.19,4.791,8.46495,-1.81198,-4.91598,-1.11082
Ayan,134,1771486095112,-2.14995,4.66695,8.52795,-1.875,-2.5998,-1.11082
Ayan,135,1771486095123,-2.14995,4.66695,8.52795,-2.30043,-1.13446,-1.29202
Ayan,136,1771486095134,-2.262,4.65495,8.69805,-1.56776,-1.55988,0.29149
Ayan,137,1771486095147,-2.133,4.695,8.547,-0.34664,-2.04832,1.33141
Ayan,138,1771486095163,-2.133,4.695,8.547,0.99265,-2.29255,1.45746
Ayan,139,1771486095181,-2.028,4.82895,8.298,0.63025,-1.00841,0.90599
Ayan,140,1771486095196,-2.11395,4.91295,8.33805,-0.34664,-0.46481,1.33141
Ayan,141,1771486095229,-2.241,4.58295,8.30295,-3.0331,2.89129,1.88288
Ayan,142,1771486095245,-2.229,4.60395,8.47695,-1.38656,3.19854,1.75683
Ayan,143,1771486095261,-2.229,4.60395,8.47695,0.81145,0.26786,1.33141
Ayan,144,1771486095294,-2.178,4.84605,8.523,2.27679,-1.9853,1.08719
Ayan,145,1771486095311,-2.178,4.88895,8.55405,1.41807,-1.8041,0.11029
Ayan,146,1771486095342,-2.20005,4.84095,8.604,1.17385,2.52889,2.06408
